# plotting_data1.dat
# X	Y1	Y2
  588	0	1218
  589	0	1218
  590	0	1218
  591	0	1218
  592	0	1218
  593	0	1218
  594	0	1218
  595	0	1218
  596	0	1218
  597	0	1218
  598	0	1218
  599	0	1218
  600	0	1218
  601	0	1218
  602	0	1218
  603	0	1218
  604	0	1218
  605	0	1218
  606	0	1218
  607	0	1218
  608	0	1218
  609	0	1218
  610	0	1218
  611	0	1218
  612	0	1218
  613	0	1218
  614	0	1218
  615	0	1218
  616	0	1218
  617	0	1218
  618	0	1218
  619	0	1218
  620	0	1218
  621	0	1218
  622	0	1218
  623	0	1218
  624	0	1218
  625	0	1218
  626	0	1218
  627	0	1218
  628	0	1218
  629	0	1218
  630	0	1218
  631	0	1218
  632	0	1218
  633	0	1218
  634	0	1218
  635	0	1218
  636	0	1218
  637	0	1218
  638	0	1218
  639	0	1218
  640	0	1218
  641	0	1218
  642	0	1218
  643	0	1218
  644	0	1218
  645	0	1218
  646	0	1218
  647	0	1218
  648	0	1218
  649	0	1218
  650	0	1218
  651	0	1218
  652	0	1218
  653	0	1218
  654	0	1218
  655	0	1218
  656	0	1218
  657	0	1218
  658	0	1218
  659	0	1218
  660	0	1218
  661	0	1218
  662	0	1218
  663	0	1218
  664	0	1218
  665	0	1218
  666	0	1218
  667	0	1218
  668	0	1218
  669	0	1218
  670	0	1218
  671	0	1218
  672	0	1218
  673	0	1218
  674	0	1218
  675	0	1218
  676	0	1218
  677	0	1218
  678	0	1218
  679	0	1218
  680	0	1218
  681	0	1218
  682	0	1218
  683	0	1218
  684	0	1218
  685	0	1218
  686	0	1218
  687	0	1218
  688	0	1218
  689	0	1218
  690	0	1218
  691	0	1218
  692	0	1218
  693	0	1218
  694	0	1218
  695	0	1218
  696	0	1218
  697	0	1218
  698	0	1218
  699	0	1218
  700	0	1218
  701	0	1218
  702	0	1218
  703	0	1218
  704	0	1218
  705	0	1218
  706	0	1218
  707	0	1218
  708	0	1218
  709	0	1218
  710	0	1218
  711	0	1218
  712	0	1218
  713	0	1218
  714	0	1218
  715	0	1218
  716	0	1218
  717	0	1218
  718	0	1218
  719	0	1218
  720	0	1218
  721	0	1218
  722	0	1218
  723	0	1218
  724	0	1218
  725	0	1218
  726	0	1218
  727	0	1218
  728	0	1218
  729	0	1218
  730	0	1218
  731	0	1218
  732	0	1218
  733	0	1218
  734	0	1218
  735	0	1218
  736	0	1218
  737	0	1218
  738	0	1218
  739	0	1218
  740	0	1218
  741	0	1218
  742	0	1218
  743	0	1218
  744	0	1218
  745	0	1218
  746	0	1218
  747	0	1218
  748	0	1218
  749	0	1218
  750	0	1218
  751	0	1218
  752	0	1218
  753	0	1218
  754	0	1218
  755	0	1218
  756	0	1218
  757	0	1218
  758	0	1218
  759	0	1218
  760	0	1218
  761	0	1218
  762	0	1218
  763	0	1218
  764	0	1218
  765	0	1218
  766	0	1218
  767	0	1218
  768	0	1218
  769	0	1218
  770	0	1218
  771	0	1218
  772	0	1218
  773	0	1218
  774	0	1218
  775	0	1218
  776	0	1218
  777	0	1218
  778	0	1218
  779	0	1218
  780	0	1218
  781	0	1218
  782	0	1218
  783	0	1218
  784	0	1218
  785	0	1218
  786	0	1218
  787	0	1218
  788	0	1218
  789	0	1218
  790	0	1218
  791	0	1218
  792	0	1218
  793	0	1218
  794	0	1218
  795	0	1218
  796	0	1218
  797	0	1218
  798	0	1218
  799	0	1218
  800	0	1218
  801	0	1218
  802	0	1218
  803	0	1218
  804	0	1218
  805	0	1218
  806	0	1218
  807	0	1218
  808	0	1218
  809	0	1218
  810	0	1218
  811	0	1218
  812	0	1218
  813	0	1218
  814	0	1218
  815	0	1218
  816	0	1218
  817	0	1218
  818	0	1218
  819	0	1218
  820	0	1218
  821	0	1218
  822	0	1218
  823	0	1218
  824	0	1218
  825	0	1218
  826	0	1218
  827	0	1218
  828	0	1218
  829	0	1218
  830	0	1218
  831	0	1218
  832	0	1218
  833	0	1218
  834	0	1218
  835	0	1218
  836	0	1218
  837	0	1218
  838	0	1218
  839	0	1218
  840	0	1218
  841	0	1218
  842	0	1218
  843	0	1218
  844	0	1218
  845	0	1218
  846	0	1218
  847	0	1218
  848	0	1218
  849	0	1218
  850	0	1218
  851	0	1218
  852	0	1218
  853	0	1218
  854	0	1218
  855	0	1218
  856	0	1218
  857	0	1218
  858	0	1218
  859	0	1218
  860	0	1218
  861	0	1218
  862	0	1218
  863	0	1218
  864	0	1218
  865	0	1218
  866	0	1218
  867	0	1218
  868	0	1218
  869	0	1218
  870	0	1218
  871	0	1218
  872	0	1218
  873	0	1218
  874	0	1218
  875	0	1218
  876	0	1218
  877	0	1218
  878	0	1218
  879	0	1218
  880	0	1218
  881	0	1218
  882	0	1218
  883	0	1218
  884	0	1218
  885	0	1218
  886	0	1218
  887	0	1218
  888	0	1218
  889	0	1218
  890	0	1218
  891	0	1218
  892	0	1218
  893	0	1218
  894	0	1218
  895	0	1218
  896	0	1218
  897	0	1218
  898	0	1218
  899	0	1218
  900	0	1218
  901	0	1218
  902	0	1218
  903	0	1218
  904	0	1218
  905	0	1218
  906	0	1218
  907	0	1218
  908	0	1218
  909	0	1218
  910	0	1218
  911	0	1218
  912	0	1218
  913	0	1218
  914	0	1218
  915	0	1218
  916	0	1218
  917	0	1218
  918	0	1218
  919	0	1218
  920	0	1218
  921	0	1218
  922	0	1218
  923	0	1218
  924	0	1218
  925	0	1218
  926	0	1218
  927	0	1218
  928	0	1218
  929	0	1218
  930	0	1218
  931	0	1218
  932	0	1218
  933	0	1218
  934	0	1218
  935	0	1218
  936	0	1218
  937	0	1218
  938	0	1218
  939	0	1218
  940	0	1218
  941	0	1218
  942	0	1218
  943	0	1218
  944	0	1218
  945	0	1218
  946	0	1218
  947	0	1218
  948	0	1218
  949	0	1218
  950	0	1218
  951	0	1218
  952	0	1218
  953	0	1218
  954	0	1218
  955	0	1218
  956	0	1218
  957	0	1218
  958	0	1218
  959	0	1218
  960	0	1218
  961	0	1218
  962	0	1218
  963	0	1218
  964	0	1218
  965	0	1218
  966	0	1218
  967	0	1218
  968	0	1218
  969	0	1218
  970	0	1218
  971	0	1218
  972	0	1218
  973	0	1218
  974	0	1218
  975	0	1218
  976	0	1218
  977	0	1218
  978	0	1218
  979	0	1218
  980	0	1218
  981	0	1218
  982	0	1218
  983	0	1218
  984	0	1218
  985	0	1218
  986	0	1218
  987	0	1218
  988	0	1218
  989	0	1218
  990	0	1218
  991	0	1218
  992	0	1218
  993	0	1218
  994	0	1218
  995	0	1218
  996	0	1218
  997	0	1218
  998	0	1218
  999	0	1218
  1000	0	1218
  1001	0	1218
  1002	0	1218
  1003	0	1218
  1004	0	1218
  1005	0	1218
  1006	0	1218
  1007	0	1218
  1008	0	1218
  1009	0	1218
  1010	0	1218
  1011	0	1218
  1012	0	1218
  1013	0	1218
  1014	0	1218
  1015	0	1218
  1016	0	1218
  1017	0	1218
  1018	0	1218
  1019	0	1218
  1020	0	1218
  1021	0	1218
  1022	0	1218
  1023	0	1218
  1024	0	1218
  1025	0	1218
  1026	0	1218
  1027	0	1218
  1028	0	1218
  1029	0	1218
  1030	0	1218
  1031	0	1218
  1032	0	1218
  1033	0	1218
  1034	0	1218
  1035	0	1218
  1036	0	1218
  1037	0	1218
  1038	0	1218
  1039	0	1218
  1040	0	1218
  1041	0	1218
  1042	0	1218
  1043	0	1218
  1044	0	1218
  1045	0	1218
  1046	0	1218
  1047	0	1218
  1048	0	1218
  1049	0	1218
  1050	0	1218
  1051	0	1218
  1052	0	1218
  1053	0	1218
  1054	0	1218
  1055	0	1218
  1056	0	1218
  1057	0	1218
  1058	0	1218
  1059	0	1218
  1060	0	1218
  1061	0	1218
  1062	0	1218
  1063	0	1218
  1064	0	1218
  1065	0	1218
  1066	0	1218
  1067	0	1218
  1068	0	1218
  1069	0	1218
  1070	0	1218
  1071	0	1218
  1072	0	1218
  1073	0	1218
  1074	0	1218
  1075	0	1218
  1076	0	1218
  1077	0	1218
  1078	0	1218
  1079	0	1218
  1080	0	1218
  1081	0	1218
  1082	0	1218
  1083	0	1218
  1084	0	1218
  1085	0	1218
  1086	0	1218
  1087	0	1218
  1088	0	1218
  1089	0	1218
  1090	0	1218
  1091	0	1218
  1092	0	1218
  1093	0	1218
  1094	0	1218
  1095	0	1218
  1096	0	1218
  1097	0	1218
  1098	0	1218
  1099	0	1218
  1100	0	1218
  1101	0	1218
  1102	0	1218
  1103	0	1218
  1104	0	1218
  1105	0	1218
  1106	0	1218
  1107	0	1218
  1108	0	1218
  1109	0	1218
  1110	0	1218
  1111	0	1218
  1112	0	1218
  1113	0	1218
  1114	0	1218
  1115	0	1218
  1116	0	1218
  1117	0	1218
  1118	0	1218
  1119	0	1218
  1120	0	1218
  1121	0	1218
  1122	0	1218
  1123	0	1218
  1124	0	1218
  1125	0	1218
  1126	0	1218
  1127	0	1218
  1128	0	1218
  1129	0	1218
  1130	0	1218
  1131	0	1218
  1132	0	1218
  1133	0	1218
  1134	0	1218
  1135	0	1218
  1136	0	1218
  1137	0	1218
  1138	0	1218
  1139	0	1218
  1140	0	1218
  1141	0	1218
  1142	0	1218
  1143	0	1218
  1144	0	1218
  1145	0	1218
  1146	0	1218
  1147	0	1218
  1148	0	1218
  1149	0	1218
  1150	0	1218
  1151	0	1218
  1152	0	1218
  1153	0	1218
  1154	0	1218
  1155	0	1218
  1156	0	1218
  1157	0	1218
  1158	0	1218
  1159	0	1218
  1160	0	1218
  1161	0	1218
  1162	0	1218
  1163	0	1218
  1164	0	1218
  1165	0	1218
  1166	0	1218
  1167	0	1218
  1168	0	1218
  1169	0	1218
  1170	0	1218
  1171	0	1218
  1172	0	1218
  1173	0	1218
  1174	0	1218
  1175	0	1218
  1176	0	1218
  1177	0	1218
  1178	0	1218
  1179	0	1218
  1180	0	1218
  1181	0	1218
  1182	0	1218
  1183	0	1218
  1184	0	1218
  1185	0	1218
  1186	0	1218
  1187	0	1218
  1188	0	1218
  1189	0	1218
  1190	0	1218
  1191	0	1218
  1192	0	1218
  1193	0	1218
  1194	0	1218
  1195	0	1218
  1196	0	1218
  1197	0	1218
  1198	0	1218
  1199	0	1218
  1200	0	1218
  1201	0	1218
  1202	0	1218
  1203	0	1218
  1204	0	1218
  1205	0	1218
  1206	0	1218
  1207	0	1218
  1208	0	1218
  1209	0	1218
  1210	0	1218
  1211	0	1218
  1212	0	1218
  1213	0	1218
  1214	0	1218
  1215	0	1218
  1216	0	1218
  1217	0	1218
  1218	0	1218
  1219	0	1218
  1220	0	1218
  1221	0	1218
  1222	0	1218
  1223	0	1218
  1224	0	1218
  1225	0	1218
  1226	0	1218
  1227	0	1218
  1228	0	1218
  1229	0	1218
  1230	0	1218
  1231	0	1218
  1232	0	1218
  1233	0	1218
  1234	0	1218
  1235	0	1218
  1236	0	1218
  1237	0	1218
  1238	0	1218
  1239	0	1218
  1240	0	1218
  1241	0	1218
  1242	0	1218
  1243	0	1218
  1244	0	1218
  1245	0	1218
  1246	0	1218
  1247	0	1218
  1248	0	1218
  1249	0	1218
  1250	0	1218
  1251	0	1218
  1252	0	1218
  1253	0	1218
  1254	0	1218
  1255	0	1218
  1256	0	1218
  1257	0	1218
  1258	0	1218
  1259	0	1218
  1260	0	1218
  1261	0	1218
  1262	0	1218
  1263	0	1218
  1264	0	1218
  1265	0	1218
  1266	0	1218
  1267	0	1218
  1268	0	1218
  1269	0	1218
  1270	0	1218
  1271	0	1218
  1272	0	1218
  1273	0	1218
  1274	0	1218
  1275	0	1218
  1276	0	1218
  1277	0	1218
  1278	0	1218
  1279	0	1218
  1280	0	1218
  1281	0	1218
  1282	0	1218
  1283	0	1218
  1284	0	1218
  1285	0	1218
  1286	0	1218
  1287	0	1218
  1288	0	1218
  1289	0	1218
  1290	0	1218
  1291	0	1218
  1292	0	1218
  1293	0	1218
  1294	0	1218
  1295	0	1218
  1296	0	1218
  1297	0	1218
  1298	0	1218
  1299	0	1218
  1300	0	1218
  1301	0	1218
  1302	0	1218
  1303	0	1218
  1304	0	1218
  1305	0	1218
  1306	0	1218
  1307	0	1218
  1308	0	1218
  1309	0	1218
  1310	0	1218
  1311	0	1218
  1312	0	1218
  1313	0	1218
  1314	0	1218
  1315	0	1218
  1316	0	1218
  1317	0	1218
  1318	0	1218
  1319	0	1218
  1320	0	1218
  1321	0	1218
  1322	0	1218
  1323	0	1218
  1324	0	1218
  1325	0	1218
  1326	0	1218
  1327	0	1218
  1328	0	1218
  1329	0	1218
  1330	0	1218
  1331	0	1218
  1332	0	1218
  1333	0	1218
  1334	0	1218
  1335	0	1218
  1336	0	1218
  1337	0	1218
  1338	0	1218
  1339	0	1218
  1340	0	1218
  1341	0	1218
  1342	0	1218
  1343	0	1218
  1344	0	1218
  1345	0	1218
  1346	0	1218
  1347	0	1218
  1348	0	1218
  1349	0	1218
  1350	0	1218
  1351	0	1218
  1352	0	1218
  1353	0	1218
  1354	0	1218
  1355	0	1218
  1356	0	1218
  1357	0	1218
  1358	0	1218
  1359	0	1218
  1360	0	1218
  1361	0	1218
  1362	0	1218
  1363	0	1218
  1364	0	1218
  1365	0	1218
  1366	0	1218
  1367	0	1218
  1368	0	1218
  1369	0	1218
  1370	0	1218
  1371	0	1218
  1372	0	1218
  1373	0	1218
  1374	0	1218
  1375	0	1218
  1376	0	1218
  1377	0	1218
  1378	0	1218
  1379	0	1218
  1380	0	1218
  1381	0	1218
  1382	0	1218
  1383	0	1218
  1384	0	1218
  1385	0	1218
  1386	0	1218
  1387	0	1218
  1388	0	1218
  1389	0	1218
  1390	0	1218
  1391	0	1218
  1392	0	1218
  1393	0	1218
  1394	0	1218
  1395	0	1218
  1396	0	1218
  1397	0	1218
  1398	0	1218
  1399	0	1218
  1400	0	1218
  1401	0	1218
  1402	0	1218
  1403	0	1218
  1404	0	1218
  1405	0	1218
  1406	0	1218
  1407	0	1218
  1408	0	1218
  1409	0	1218
  1410	0	1218
  1411	0	1218
  1412	0	1218
  1413	0	1218
  1414	0	1218
  1415	0	1218
  1416	0	1218
  1417	0	1218
  1418	0	1218
  1419	0	1218
  1420	0	1218
  1421	0	1218
  1422	0	1218
  1423	0	1218
  1424	0	1218
  1425	0	1218
  1426	0	1218
  1427	0	1218
  1428	0	1218
  1429	0	1218
  1430	0	1218
  1431	0	1218
  1432	0	1218
  1433	0	1218
  1434	0	1218
  1435	0	1218
  1436	0	1218
  1437	0	1218
  1438	0	1218
  1439	0	1218
  1440	0	1218
  1441	0	1218
  1442	0	1218
  1443	0	1218
  1444	0	1218
  1445	0	1218
  1446	0	1218
  1447	0	1218
  1448	0	1218
  1449	0	1218
  1450	0	1218
  1451	0	1218
  1452	0	1218
  1453	0	1218
  1454	0	1218
  1455	0	1218
  1456	0	1218
  1457	0	1218
  1458	0	1218
  1459	0	1218
  1460	0	1218
  1461	0	1218
  1462	0	1218
  1463	0	1218
  1464	0	1218
  1465	0	1218
  1466	0	1218
  1467	0	1218
  1468	0	1218
  1469	0	1218
  1470	0	1218
  1471	0	1218
  1472	0	1218
  1473	0	1218
  1474	0	1218
  1475	0	1218
  1476	0	1218
  1477	0	1218
  1478	0	1218
  1479	0	1218
  1480	0	1218
  1481	0	1218
  1482	0	1218
  1483	0	1218
  1484	0	1218
  1485	0	1218
  1486	0	1218
  1487	0	1218
  1488	0	1218
  1489	0	1218
  1490	0	1218
  1491	0	1218
  1492	0	1218
  1493	0	1218
  1494	0	1218
  1495	0	1218
  1496	0	1218
  1497	0	1218
  1498	0	1218
  1499	0	1218
  1500	0	1218
  1501	0	1218
  1502	0	1218
  1503	0	1218
  1504	0	1218
  1505	0	1218
  1506	0	1218
  1507	0	1218
  1508	0	1218
  1509	0	1218
  1510	0	1218
  1511	0	1218
  1512	0	1218
  1513	0	1218
  1514	0	1218
  1515	0	1218
  1516	0	1218
  1517	0	1218
  1518	0	1218
  1519	0	1218
  1520	0	1218
  1521	0	1218
  1522	0	1218
  1523	0	1218
  1524	0	1218
  1525	0	1218
  1526	0	1218
  1527	0	1218
  1528	0	1218
  1529	0	1218
  1530	0	1218
  1531	0	1218
  1532	0	1218
  1533	0	1218
  1534	0	1218
  1535	0	1218
  1536	0	1218
  1537	0	1218
  1538	0	1218
  1539	0	1218
  1540	0	1218
  1541	0	1218
  1542	0	1218
  1543	0	1218
  1544	0	1218
  1545	0	1218
  1546	0	1218
  1547	0	1218
  1548	0	1218
  1549	0	1218
  1550	0	1218
  1551	0	1218
  1552	0	1218
  1553	0	1218
  1554	0	1218
  1555	0	1218
  1556	0	1218
  1557	0	1218
  1558	0	1218
  1559	0	1218
  1560	0	1218
  1561	0	1218
  1562	0	1218
  1563	0	1218
  1564	0	1218
  1565	0	1218
  1566	0	1218
  1567	0	1218
  1568	0	1218
  1569	0	1218
  1570	0	1218
  1571	0	1218
  1572	0	1218
  1573	0	1218
  1574	0	1218
  1575	0	1218
  1576	0	1218
  1577	0	1218
  1578	0	1218
  1579	0	1218
  1580	0	1218
  1581	0	1218
  1582	0	1218
  1583	0	1218
  1584	0	1218
  1585	0	1218
  1586	0	1218
  1587	0	1218
  1588	0	1218
  1589	0	1218
  1590	0	1218
  1591	0	1218
  1592	0	1218
  1593	0	1218
  1594	0	1218
  1595	0	1218
  1596	0	1218
  1597	0	1218
  1598	0	1218
  1599	0	1218
  1600	0	1218
  1601	0	1218
  1602	0	1218
  1603	0	1218
  1604	0	1218
  1605	0	1218
  1606	0	1218
  1607	0	1218
  1608	0	1218
  1609	0	1218
  1610	0	1218
  1611	0	1218
  1612	0	1218
  1613	0	1218
  1614	0	1218
  1615	0	1218
  1616	0	1218
  1617	0	1218
  1618	0	1218
  1619	0	1218
  1620	0	1218
  1621	0	1218
  1622	0	1218
  1623	0	1218
  1624	0	1218
  1625	0	1218
  1626	0	1218
  1627	0	1218
  1628	0	1218
  1629	0	1218
  1630	0	1218
  1631	0	1218
  1632	0	1218
  1633	0	1218
  1634	0	1218
  1635	0	1218
  1636	0	1218
  1637	0	1218
  1638	0	1218
  1639	0	1218
  1640	0	1218
  1641	0	1218
  1642	0	1218
  1643	0	1218
  1644	0	1218
  1645	0	1218
  1646	0	1218
  1647	0	1218
  1648	0	1218
  1649	0	1218
  1650	0	1218
  1651	0	1218
  1652	0	1218
  1653	0	1218
  1654	0	1218
  1655	0	1218
  1656	0	1218
  1657	0	1218
  1658	0	1218
  1659	0	1218
  1660	0	1218
